date,domain,price,venue,length,dot_com,hyphen,numbers
2020-05-04,rightwholesale.com,305,GoDaddy,14,1,0,0
2017-12-22,gpucomputing.net,220,NameJet,12,0,0,0
2020-01-17,ballisticparts.com,211,GoDaddy,14,1,0,0
2019-08-08,rumorsleague.com,202,GoDaddy,12,1,0,0
2020-05-16,centralsf.com,233,GoDaddy,9,1,0,0
2018-07-20,sijr.com,204,NameJet,4,1,0,0
2018-06-13,markbazer.com,233,GoDaddy,9,1,0,0
2019-06-07,tnhspain.org,305,GoDaddy,8,0,0,0
2017-10-20,noop.io,205,Park.io,4,0,0,0
2018-08-25,premiervalues.com,227,GoDaddy,13,1,0,0
2018-09-10,thaifinancialpost.com,220,GoDaddy,17,1,0,0
2019-10-20,mosantimetre.com,205,GoDaddy,12,1,0,0
2020-01-21,666hy.com,260,GoDaddy,5,1,0,1
2020-04-03,stuj.com,251,Sedo,4,1,0,0
2019-03-14,gamechangerio.org,201,DropCatch,13,0,0,0
2019-12-19,taxandwealth.com,216,GoDaddy,12,1,0,0
2017-08-31,uncore.com,245,DropCatch,6,1,0,0
2019-12-02,moneyeagle.com,245,GoDaddy,10,1,0,0
2019-07-17,journalentry.com,220,GoDaddy,12,1,0,0
2019-04-09,fintap.com,235,GoDaddy,6,1,0,0
2018-12-04,mangbiao.com,282,DropCatch,8,1,0,0
2020-03-10,sphereproject.com,226,GoDaddy,13,1,0,0
2019-02-03,isbnplus.com,240,GoDaddy,8,1,0,0
2019-01-10,globalsolidaritygroup.org,205,GoDaddy,21,0,0,0
2020-05-03,netdigit.com,306,Dynadot,8,1,0,0
2019-04-21,landscapex.com,282,GoDaddy,10,1,0,0
2019-01-19,laserpowersystems.com,205,GoDaddy,17,1,0,0
2019-07-09,powerpoint.ai,285,Whois.ai,10,0,0,0
2017-06-28,bubh.com,263,NameJet,4,1,0,0
2018-02-23,drkatie.com,208,GoDaddy,7,1,0,0
2019-07-27,elsalvadorla.org,205,GoDaddy,12,0,0,0
2018-12-13,totalgambler.com,215,GoDaddy,12,1,0,0
2019-11-22,networkads.com,271,NameJet,10,1,0,0
2018-09-06,8p0.com,227,4.CN,3,1,0,1
2019-10-05,michaelmcauliffe.org,205,GoDaddy,16,0,0,0
2018-11-28,axj.net,210,NameJet,3,0,0,0
2019-12-03,gapmanagement.com,301,GoDaddy,13,1,0,0
2020-02-29,jbotanicos.org,250,DropCatch,10,0,0,0
2019-01-16,fragcast.com,205,GoDaddy,8,1,0,0
2018-02-05,voxagency.com,239,GoDaddy,9,1,0,0
2019-02-15,sittopop.com,203,GoDaddy,8,1,0,0
2018-04-21,biosplash.com,266,GoDaddy,9,1,0,0
2019-07-22,lahlah.com,227,GoDaddy,6,1,0,0
2018-01-30,cssa-inc.org,220,DropCatch,8,0,1,0
2020-02-09,exoticwaters.com,269,GoDaddy,12,1,0,0
2019-05-28,hootr.com,270,GoDaddy,5,1,0,0
2018-12-09,itmj.com,205,GoDaddy,4,1,0,0
2018-04-25,lovethishouse.com,277,GoDaddy,13,1,0,0
2020-03-02,salesall.com,269,DropCatch,8,1,0,0
2019-03-16,bdau.com,221,GoDaddy,4,1,0,0
2018-08-22,autotradein.com,215,GoDaddy,11,1,0,0
2019-09-23,dayside.com,280,NameJet,7,1,0,0
2019-01-15,zanar.com,260,GoDaddy,5,1,0,0
2019-04-30,digitalved.com,243,GoDaddy,10,1,0,0
2018-08-08,palmeo.com,220,NameJet,6,1,0,0
2019-05-09,imneio.com,265,GoDaddy,6,1,0,0
2018-05-16,trademotors.com,265,NameJet,11,1,0,0
2019-03-12,katiebaker.com,238,GoDaddy,10,1,0,0
2018-10-21,lupus.info,260,GoDaddy,5,0,0,0
2018-06-14,cathlene.com,263,GoDaddy,8,1,0,0
2018-05-21,cdc-trevieres.com,275,DropCatch,13,1,1,0
2019-08-21,digitalemarketing.com,210,GoDaddy,17,1,0,0
2020-02-06,losangelesmovers.net,222,GoDaddy,16,0,0,0
2018-07-24,javascript-ace.com,284,DropCatch,14,1,1,0
2017-12-06,stiansen.com,231,GoDaddy,8,1,0,0
2019-02-25,mixhealth.com,256,DropCatch,9,1,0,0
2018-03-06,pj156.com,229,DropCatch,5,1,0,1
2017-12-09,dentdoc.com,229,GoDaddy,7,1,0,0
2019-05-07,impactful.ai,306,Whois.ai,9,0,0,0
2019-10-21,baiboard.com,290,GoDaddy,8,1,0,0
2017-06-22,jilz.com,235,NameJet,4,1,0,0
2018-12-16,qxri.com,251,NameJet,4,1,0,0
2018-08-23,411pets.com,304,GoDaddy,7,1,0,1
2019-06-28,gearforwomen.com,249,GoDaddy,12,1,0,0
2017-07-14,catseyewriter.com,210,NameJet,13,1,0,0
2018-12-13,openchiangmai.com,210,GoDaddy,13,1,0,0
2019-12-10,honeynature.com,258,GoDaddy,11,1,0,0
2019-05-23,lafayettesquare.com,219,DropCatch,15,1,0,0
2017-09-14,shuogang.com,269,NameJet,8,1,0,0
2017-07-24,datingpeople.com,201,GoDaddy,12,1,0,0
2017-06-23,qobl.com,225,NameJet,4,1,0,0
2019-04-10,helpmestop.com,269,NameJet,10,1,0,0
2018-12-24,parkcityluxuryhomes.com,206,GoDaddy,19,1,0,0
2017-10-02,998997.com,220,NameJet,6,1,0,1
2020-02-15,zg.ws,285,Dynadot,2,0,0,0
2018-03-19,xiaoshoulian.com,264,DropCatch,12,1,0,0
2018-11-09,newleaflongbeach.com,205,GoDaddy,16,1,0,0
2017-08-26,filmdizi.com,250,Sedo,8,1,0,0
2018-05-23,molag.com,271,DropCatch,5,1,0,0
2019-09-17,dj130.com,203,GoDaddy,5,1,0,1
2020-02-17,outboostmedia.com,274,GoDaddy,13,1,0,0
2020-02-25,nlwirth.com,292,GoDaddy,7,1,0,0
2018-05-18,xingtravel.com,204,DropCatch,10,1,0,0
2019-10-25,hinney.com,302,NameJet,6,1,0,0
2017-10-07,ladell.com,212,GoDaddy,6,1,0,0
2015-10-25,u88u.com,205,GoDaddy,4,1,0,1
2017-11-12,vpy.org,229,NameJet,3,0,0,0
2018-05-25,thebitterend.com,247,NameJet,12,1,0,0
2017-09-16,ratsastus.com,288,GoDaddy,9,1,0,0
2017-08-09,kumpara.com,211,GoDaddy,7,1,0,0
2017-12-13,pouh.com,260,NameJet,4,1,0,0
2019-07-04,wantclients.com,206,GoDaddy,11,1,0,0
2019-10-05,architecturestory.com,290,GoDaddy,17,1,0,0
2018-06-02,fasteningsystem.com,293,GoDaddy,15,1,0,0
2019-11-14,robuxwalls.com,260,GoDaddy,10,1,0,0
2018-05-14,disagree.org,220,DropCatch,8,0,0,0
2018-08-28,hwra.com,207,NameJet,4,1,0,0
2019-06-02,sagana.com,221,Dynadot,6,1,0,0
2019-07-27,stickersbanner.com,229,GoDaddy,14,1,0,0
2018-06-06,hellonorth.com,300,DropCatch,10,1,0,0
2018-01-11,insufflator.com,225,DropCatch,11,1,0,0
2018-03-13,goldwellness.com,274,GoDaddy,12,1,0,0
2019-10-30,greenrecycledparts.com,215,GoDaddy,18,1,0,0
2020-04-13,gsnq.com,285,DropCatch,4,1,0,0
2018-10-29,callasia.com,225,GoDaddy,8,1,0,0
2020-01-03,e338.com,227,GoDaddy,4,1,0,1
2019-09-29,rockhawk.com,228,NameJet,8,1,0,0
2017-10-10,olqu.com,260,DropCatch,4,1,0,0
2020-05-11,kampera.com,239,GoDaddy,7,1,0,0
2019-12-23,ahmedi.com,234,GoDaddy,6,1,0,0
2020-02-25,trusat.com,201,GoDaddy,6,1,0,0
2019-07-01,lifepc.com,205,GoDaddy,6,1,0,0
2019-07-09,heartministries.com,252,GoDaddy,15,1,0,0
2015-11-27,281925.com,201,NameJet,6,1,0,1
2019-10-08,medibuds.com,265,GoDaddy,8,1,0,0
2019-10-04,drari.com,238,GoDaddy,5,1,0,0
2017-12-11,vkru.com,203,NameJet,4,1,0,0
2018-09-10,blockchainangel.com,236,GoDaddy,15,1,0,0
2020-04-19,yun11.com,285,GoDaddy,5,1,0,1
2019-10-11,studentupdate.com,205,GoDaddy,13,1,0,0
2019-05-11,yassougreekgrill.com,267,GoDaddy,16,1,0,0
2018-03-09,elasticbrain.com,274,GoDaddy,12,1,0,0
2019-12-24,sportsfx.com,239,GoDaddy,8,1,0,0
2020-01-03,ultraburn.com,268,GoDaddy,9,1,0,0
2017-07-20,mjko.com,269,NameJet,4,1,0,0
2019-12-23,poptm.com,221,GoDaddy,5,1,0,0
2017-10-24,gardenbug.com,271,GoDaddy,9,1,0,0
2017-06-11,sadiela.com,215,GoDaddy,7,1,0,0
2017-12-07,jconserv.net,255,GoDaddy,8,0,0,0
2018-10-23,lebix.com,210,GoDaddy,5,1,0,0
2020-01-23,socialcatalysts.com,201,GoDaddy,15,1,0,0
2019-07-24,freewebsitedomain.com,205,GoDaddy,17,1,0,0
2020-04-12,01634.com,260,GoDaddy,5,1,0,1
2019-05-07,thebind.com,255,GoDaddy,7,1,0,0
2019-11-29,cybernude.com,307,GoDaddy,9,1,0,0
2019-10-08,cardiochef.com,205,GoDaddy,10,1,0,0
2019-08-13,littleitalyitalianrestaurant.com,209,GoDaddy,28,1,0,0
2020-02-22,kpbird.com,254,GoDaddy,6,1,0,0
2019-05-20,kannadaaudio.com,305,GoDaddy,12,1,0,0
2019-09-28,bxee.com,287,GoDaddy,4,1,0,0
2018-09-18,capetravel.com,307,NameJet,10,1,0,0
2019-07-24,buckswood.com,216,GoDaddy,9,1,0,0
2019-08-10,nurses.io,255,Park.io,6,0,0,0
2017-09-27,rvwt.com,241,GoDaddy,4,1,0,0
2019-09-24,pehar.com,279,NameJet,5,1,0,0
2019-07-20,imaginespace.com,269,GoDaddy,12,1,0,0
2019-03-04,suddengenius.com,284,DropCatch,12,1,0,0
2019-07-26,keensolutions.com,279,GoDaddy,13,1,0,0
2020-02-27,sprayfoamexperts.com,224,GoDaddy,16,1,0,0
2020-04-15,ideapress.me,204,GoDaddy,9,0,0,0
2019-03-21,myhellas.com,204,GoDaddy,8,1,0,0
2019-03-29,dbbattleplay.com,218,GoDaddy,12,1,0,0
2018-04-05,pardex.com,271,GoDaddy,6,1,0,0
2018-11-06,screamingsigns.com,271,GoDaddy,14,1,0,0
2019-05-15,motorcycleclasses.com,285,GoDaddy,17,1,0,0
2020-03-20,safefurniture.com,305,GoDaddy,13,1,0,0
2018-09-17,blossome.com,282,NameJet,8,1,0,0
2018-01-20,professionalsmile.com,206,GoDaddy,17,1,0,0
2018-02-17,malespa.com,299,Flippa,7,1,0,0
2019-11-03,highvaluetarget.com,224,GoDaddy,15,1,0,0
2020-05-11,aishift.com,251,NameJet,7,1,0,0
2019-06-15,zubda.com,235,GoDaddy,5,1,0,0
2017-09-26,vnyq.com,220,GoDaddy,4,1,0,0
2017-10-19,zazr.com,290,NameJet,4,1,0,0
2018-09-22,jss.cc,260,DropCatch,3,0,0,0
2015-07-26,vipcargo.com,290,DropCatch,8,1,0,0
2018-08-08,niknik.com,242,GoDaddy,6,1,0,0
2019-11-21,healthycircle.com,233,GoDaddy,13,1,0,0
2019-08-31,edomp3.com,307,GoDaddy,6,1,0,1
2019-04-02,idbooks.com,267,GoDaddy,7,1,0,0
2018-11-21,sgiclearinghouse.org,255,NameJet,16,0,0,0
2017-09-07,centralhockeyleague.com,220,NameJet,19,1,0,0
2018-07-13,vzss.com,216,NameJet,4,1,0,0
2017-07-14,sudm.com,232,NameJet,4,1,0,0
2018-09-20,bee52cash.com,290,DropCatch,9,1,0,1
2020-01-09,trustmarker.com,243,DropCatch,11,1,0,0
2018-07-24,realnaughty.com,241,GoDaddy,11,1,0,0
2018-03-24,billrodgers.com,220,GoDaddy,11,1,0,0
2019-10-30,contingentanalytics.com,246,GoDaddy,19,1,0,0
2019-08-08,spearmintrhinolasvegas.com,227,GoDaddy,22,1,0,0
2017-10-24,stablehome.com,304,GoDaddy,10,1,0,0
2019-07-24,sun51.com,236,GoDaddy,5,1,0,1
2019-01-02,jokerifanit.net,260,NameJet,11,0,0,0
2019-11-16,launchpodcast.com,300,GoDaddy,13,1,0,0
2017-11-27,avrz.com,262,DropCatch,4,1,0,0
2017-10-21,theapsp.org,290,NameJet,7,0,0,0
2015-09-04,bagable.com,246,GoDaddy,7,1,0,0
2019-12-23,phonerepairsnearme.com,205,GoDaddy,18,1,0,0
2017-06-24,rollerderbyresource.com,201,GoDaddy,19,1,0,0
2019-09-25,87percent.com,218,GoDaddy,9,1,0,1
2019-07-17,novoiceunheard.org,242,DropCatch,14,0,0,0
2017-12-06,urdd.com,220,NameJet,4,1,0,0
2019-10-12,hurricanehauntedhouse.com,217,GoDaddy,21,1,0,0
2019-12-15,epiclogic.com,280,GoDaddy,9,1,0,0
2018-12-26,socialsmallbiz.com,305,GoDaddy,14,1,0,0
2019-04-13,water4people.org,302,GoDaddy,12,0,0,1
2019-11-08,iengines.com,251,GoDaddy,8,1,0,0
2017-08-25,irff.com,260,Sedo,4,1,0,0
2019-06-12,kkfitness.com,225,GoDaddy,9,1,0,0
2019-12-28,thevegans.com,275,GoDaddy,9,1,0,0
2019-05-17,madisoncity.com,205,GoDaddy,11,1,0,0
2019-12-04,premierautoservices.com,276,GoDaddy,19,1,0,0
2018-11-12,srune.com,251,GoDaddy,5,1,0,0
2018-03-13,vxeb.com,250,NameJet,4,1,0,0
2019-11-09,amazonbook.com,220,NameJet,10,1,0,0
2017-12-27,nameri.com,215,GoDaddy,6,1,0,0
2017-11-23,seud.com,221,NameJet,4,1,0,0
2018-11-28,all-things-tiffany.com,305,GoDaddy,18,1,1,0
2017-11-17,iurp.com,260,NameJet,4,1,0,0
2018-01-06,drawwithme.com,306,GoDaddy,10,1,0,0
2018-11-04,neuropsykologi.org,290,DropCatch,14,0,0,0
2019-10-31,houstonimmigrationattorney.com,210,GoDaddy,26,1,0,0
2018-12-08,eqpo.com,225,GoDaddy,4,1,0,0
2019-07-01,marketinggoals.com,271,GoDaddy,14,1,0,0
2019-08-22,cress-midipyrenees.org,262,DropCatch,18,0,1,0
2019-03-27,cscf.org,242,GoDaddy,4,0,0,0
2019-08-14,windowlab.com,226,DropCatch,9,1,0,0
2018-12-04,tenderpgh.com,235,GoDaddy,9,1,0,0
2018-06-10,topvloggers.com,255,Flippa,11,1,0,0
2019-04-22,youky.com,205,Dynadot,5,1,0,0
2020-04-06,oxlet.com,206,GoDaddy,5,1,0,0
2018-11-23,pjmagazine.net,205,GoDaddy,10,0,0,0
2019-08-01,nppv.com,222,GoDaddy,4,1,0,0
2020-01-09,closera.com,297,GoDaddy,7,1,0,0
2017-11-16,sykesconstruction.com,220,GoDaddy,17,1,0,0
2019-09-13,coolstufftobuy.com,233,GoDaddy,14,1,0,0
2018-04-28,rolmet.com,229,DropCatch,6,1,0,0
2020-04-05,socialsecurityoffice.com,300,NameJet,20,1,0,0
2018-03-25,nomoremoney.org,229,NameJet,11,0,0,0
2019-08-28,cloudbliss.com,240,GoDaddy,10,1,0,0
2019-09-14,trainingfacility.com,260,NameJet,16,1,0,0
2019-07-31,ilovefreepussy.com,275,GoDaddy,14,1,0,0
2018-01-21,eaglepond.com,203,GoDaddy,9,1,0,0
2019-08-23,njlottery.net,235,NameJet,9,0,0,0
2019-08-09,leadsbox.com,281,GoDaddy,8,1,0,0
2019-06-12,camerapix.com,260,NameJet,9,1,0,0
2019-11-05,advent.ai,205,Whois.ai,6,0,0,0
2018-12-22,rumvi.com,201,NameJet,5,1,0,0
2019-07-31,curbage.com,275,GoDaddy,7,1,0,0
2018-11-29,veloport.com,252,GoDaddy,8,1,0,0
2019-01-05,infismash.com,280,GoDaddy,9,1,0,0
2020-04-20,motkraft.net,286,NameJet,8,0,0,0
2019-11-04,videoara.net,245,GoDaddy,8,0,0,0
2018-01-19,bullshitbusinessadvice.com,302,GoDaddy,22,1,0,0
2018-08-28,spectric.com,260,GoDaddy,8,1,0,0
2020-01-27,latesnaps.com,409,GoDaddy,9,1,0,0
2018-08-26,lovemusiclovedance.com,385,GoDaddy,18,1,0,0
2019-06-28,09727.com,600,NameJet,5,1,0,1
2020-03-02,ylqh.com,385,NameJet,4,1,0,0
2020-01-05,giftgaming.com,340,GoDaddy,10,1,0,0
2019-09-20,12246.com,580,NameJet,5,1,0,1
2018-03-23,vivaci.com,320,DropCatch,6,1,0,0
2017-11-07,ebov.com,343,NameJet,4,1,0,0
2019-06-24,swift-tools.com,455,DropCatch,11,1,1,0
2017-11-20,transactio.com,435,NameJet,10,1,0,0
2017-10-26,hungrypaws.com,470,NameJet,10,1,0,0
2017-11-14,sportlistings.com,472,GoDaddy,13,1,0,0
2017-09-15,koyr.com,590,NameJet,4,1,0,0
2017-10-20,energyalliance.org,504,DropCatch,14,0,0,0
2019-08-13,icantalk.com,356,GoDaddy,8,1,0,0
2019-10-29,dqgc.com,364,DropCatch,4,1,0,0
2020-02-04,politician.ai,405,Whois.ai,10,0,0,0
2016-01-15,aaa-buttons.com,376,Pheenix,11,1,1,0
2019-01-24,50545.com,570,NameJet,5,1,0,1
2019-11-04,ndpz.com,500,NameJet,4,1,0,0
2018-04-05,73459.com,510,NameJet,5,1,0,1
2019-08-11,gomovers.com,610,GoDaddy,8,1,0,0
2017-12-11,mainstreetcupcakes.com,338,GoDaddy,18,1,0,0
2019-02-07,people.cc,362,DropCatch,6,0,0,0
2020-02-04,fashionspassion.com,501,GoDaddy,15,1,0,0
2018-09-29,commoncurrency.com,320,GoDaddy,14,1,0,0
2020-04-08,opoke.com,348,GoDaddy,5,1,0,0
2018-08-28,herpderp.com,574,GoDaddy,8,1,0,0
2018-08-30,cjsk.com,565,NameJet,4,1,0,0
2018-07-10,bioplastik.com,320,DropCatch,10,1,0,0
2019-08-05,brigidasbustygals.com,373,GoDaddy,17,1,0,0
2017-10-03,907365.com,594,GoDaddy,6,1,0,1
2020-05-05,down.ai,556,Whois.ai,4,0,0,0
2019-04-08,correlate.io,360,Park.io,9,0,0,0
2019-03-16,zumoz.com,320,GoDaddy,5,1,0,0
2017-10-19,somah.com,338,GoDaddy,5,1,0,0
2018-10-24,spacego.com,478,NameJet,7,1,0,0
2018-10-09,aliscot.com,333,DropCatch,7,1,0,0
2019-07-19,dtr.uk,452,Sedo,3,0,0,0
2020-01-19,bossbeer.com,324,DropCatch,8,1,0,0
2020-03-10,wf.gg,430,Park.io,2,0,0,0
2018-09-28,helpinwindows.org,405,GoDaddy,13,0,0,0
2017-09-10,pornmate.com,326,DropCatch,8,1,0,0
2020-01-29,myestimator.com,408,NameJet,11,1,0,0
2020-04-29,linkwall.com,552,NameJet,8,1,0,0
2017-10-26,wwvm.com,338,GoDaddy,4,1,0,0
2017-09-02,organio.com,455,GoDaddy,7,1,0,0
2019-11-09,7020.cc,335,GoDaddy,4,0,0,1
2019-03-26,xxxlivecam.com,394,GoDaddy,10,1,0,0
2019-04-19,fasthands.com,400,NameJet,9,1,0,0
2018-03-11,breezed.com,570,DropCatch,7,1,0,0
2017-06-22,osvy.com,340,NameJet,4,1,0,0
2019-08-22,jeneanmorrison.net,400,DropCatch,14,0,0,0
2019-09-13,sneakerbar.com,406,GoDaddy,10,1,0,0
2018-10-14,primecbdoil.com,419,GoDaddy,11,1,0,0
2018-02-14,anticoin.com,429,DropCatch,8,1,0,0
2019-01-11,nudismpage.com,448,GoDaddy,10,1,0,0
2019-06-06,tradingbroker.com,420,NameJet,13,1,0,0
2020-03-02,88888888.cc,464,DropCatch,8,0,0,1
2018-04-17,54662.com,550,NameJet,5,1,0,1
2017-06-16,gamedisk.com,330,DropCatch,8,1,0,0
2018-11-06,xystudio.com,340,DropCatch,8,1,0,0
2018-09-01,hairchalk.com,560,GoDaddy,9,1,0,0
2020-02-09,peppermintpark.com,393,GoDaddy,14,1,0,0
2020-05-20,alchemylearning.com,360,GoDaddy,15,1,0,0
2019-06-18,sharescreen.com,510,GoDaddy,11,1,0,0
2018-02-05,emvr.com,475,NameJet,4,1,0,0
2018-11-12,bottlefork.com,351,GoDaddy,10,1,0,0
2019-03-20,likeyat.com,388,GoDaddy,7,1,0,0
2017-10-27,endorsify.com,566,GoDaddy,9,1,0,0
2018-01-31,hongzeng.com,349,DropCatch,8,1,0,0
2019-10-14,xhlt.com,385,GoDaddy,4,1,0,0
2017-10-13,wifismart.com,590,GoDaddy,9,1,0,0
2018-01-11,smz.org,359,NameJet,3,0,0,0
2018-06-11,nth.io,478,Park.io,3,0,0,0
2020-05-14,kbgs.com,440,DropCatch,4,1,0,0
2018-01-10,marshallgold.org,455,GoDaddy,12,0,0,0
2017-11-10,wpkit.com,586,GoDaddy,5,1,0,0
2018-12-22,mediahere.com,335,GoDaddy,9,1,0,0
2019-12-04,xfod.com,343,Flippa,4,1,0,0
2019-03-30,film-center.com,338,GoDaddy,11,1,1,0
2020-03-28,brislington.com,568,DropCatch,11,1,0,0
2020-01-22,galias.com,338,GoDaddy,6,1,0,0
2020-03-01,minismiles.com,366,GoDaddy,10,1,0,0
2019-11-22,themombuzz.com,362,GoDaddy,10,1,0,0
2018-12-31,fullad.com,350,GoDaddy,6,1,0,0
2019-02-03,freesharewaredepot.com,380,GoDaddy,18,1,0,0
2019-11-04,74430.com,550,NameJet,5,1,0,1
2018-08-14,04050.com,510,NameJet,5,1,0,1
2018-12-07,phyllon.com,324,DropCatch,7,1,0,0
2018-11-25,hsyo.com,354,NameJet,4,1,0,0
2019-10-05,thehealthinstitute.com,412,GoDaddy,18,1,0,0
2020-01-03,refcode.com,465,GoDaddy,7,1,0,0
2019-02-14,p-3.com,500,GoDaddy,3,1,1,1
2019-04-04,trigger-time.com,410,GoDaddy,12,1,1,0
2019-07-31,excelent.com,521,NameJet,8,1,0,0
2017-12-17,neverdark.com,428,DropCatch,9,1,0,0
2018-04-12,mumbaiguide.com,357,NameJet,11,1,0,0
2018-05-21,mortgagebusters.com,424,DropCatch,15,1,0,0
2018-08-26,jumpingfox.com,329,DropCatch,10,1,0,0
2017-06-30,uole.com,320,DropCatch,4,1,0,0
2019-07-25,bsworld.com,589,GoDaddy,7,1,0,0
2020-01-10,bettingplaza.com,321,GoDaddy,12,1,0,0
2020-03-27,amaryllidaceae.org,505,DropCatch,14,0,0,0
2019-12-17,xexpo.com,344,DropCatch,5,1,0,0
2017-10-10,mrek.com,405,GoDaddy,4,1,0,0
2018-07-02,leonardoboff.com,475,NameJet,12,1,0,0
2018-12-23,frine.com,464,GoDaddy,5,1,0,0
2018-02-06,ocrv.com,455,GoDaddy,4,1,0,0
2019-03-12,beirutbeltway.com,355,GoDaddy,13,1,0,0
2018-10-17,mentalhealthhelp.com,410,NameJet,16,1,0,0
2017-06-21,slobo.com,329,DropCatch,5,1,0,0
2019-02-05,venturementor.com,555,GoDaddy,13,1,0,0
2019-10-17,epapermathrubhumi.com,407,GoDaddy,17,1,0,0
2018-12-05,clubway.com,399,GoDaddy,7,1,0,0
2018-11-19,qwqz.com,450,NameJet,4,1,0,0
2019-10-01,wbkp.com,355,NameJet,4,1,0,0
2020-03-27,ssistalk.com,506,GoDaddy,8,1,0,0
2019-05-19,wavescoin.com,467,GoDaddy,9,1,0,0
2019-02-01,ladygarden.com,535,GoDaddy,10,1,0,0
2019-01-13,casinoassociationofnewjersey.org,511,GoDaddy,28,0,0,0
2018-12-16,11430.com,600,NameJet,5,1,0,1
2019-08-10,monstermoto.com,510,GoDaddy,11,1,0,0
2018-10-15,technologyinsurance.com,320,DropCatch,19,1,0,0
2018-12-04,hoopfit.com,400,GoDaddy,7,1,0,0
2018-06-11,xmovies247.com,558,GoDaddy,10,1,0,1
2018-05-28,85754.com,500,NameJet,5,1,0,1
2019-03-16,43229.com,550,NameJet,5,1,0,1
2019-08-25,49079.com,500,NameJet,5,1,0,1
2019-07-15,masterweed.com,386,GoDaddy,10,1,0,0
2020-02-11,cablecarrier.com,420,DropCatch,12,1,0,0
2018-04-26,500377.com,334,GoDaddy,6,1,0,1
2018-03-01,49058.com,500,NameJet,5,1,0,1
2018-02-01,gomit.com,388,DropCatch,5,1,0,0
2019-06-01,64016.com,465,GoDaddy,5,1,0,1
2018-07-18,84041.com,500,NameJet,5,1,0,1
2017-10-01,thisname.com,420,GoDaddy,8,1,0,0
2019-02-09,lizlovely.com,330,DropCatch,9,1,0,0
2019-11-10,ultimateoutlet.com,356,GoDaddy,14,1,0,0
2017-07-11,thestorysiren.com,610,GoDaddy,13,1,0,0
2019-11-15,hg88088.com,474,GoDaddy,7,1,0,1
2018-03-30,daywin.com,390,GoDaddy,6,1,0,0
2019-10-11,ereviewguide.com,310,GoDaddy,12,1,0,0
2018-07-20,wellnessoils.com,615,GoDaddy,12,1,0,0
2018-09-20,draynor.net,410,GoDaddy,7,0,0,0
2018-02-15,oilplus.com,454,NameJet,7,1,0,0
2018-07-21,eyemobile.com,589,GoDaddy,9,1,0,0
2020-03-02,60050.com,554,DropCatch,5,1,0,1
2019-05-18,medtimes.com,556,NameJet,8,1,0,0
2019-10-05,thesmoothielover.com,510,GoDaddy,16,1,0,0
2018-07-28,fcl.in,500,Flippa,3,0,0,0
2018-09-11,realjane.net,411,GoDaddy,8,0,0,0
2020-03-31,warch.com,367,GoDaddy,5,1,0,0
2018-06-07,foodconnect.org,410,GoDaddy,11,0,0,0
2020-01-15,tvdesign.com,481,DropCatch,8,1,0,0
2019-06-26,qx18.com,460,GoDaddy,4,1,0,1
2017-11-21,sunshine.info,330,GoDaddy,8,0,0,0
2019-05-16,sundrone.com,330,GoDaddy,8,1,0,0
2019-07-08,ayyan.com,588,GoDaddy,5,1,0,0
2019-07-05,prosperityhomes.com,382,GoDaddy,15,1,0,0
2019-04-07,markerlab.com,337,GoDaddy,9,1,0,0
2020-02-13,markettap.com,499,GoDaddy,9,1,0,0
2017-09-02,gamingbooth.com,500,Flippa,11,1,0,0
2019-10-12,ibpy.com,475,NameJet,4,1,0,0
2020-01-31,riahi.com,348,GoDaddy,5,1,0,0
2017-08-04,southlab.com,383,NameJet,8,1,0,0
2019-11-22,xgkr.com,500,NameJet,4,1,0,0
2020-02-19,aciforex.org,420,DropCatch,8,0,0,0
2018-04-29,thz.org,500,Sedo,3,0,0,0
2018-08-11,yd4.com,502,GoDaddy,3,1,0,1
2017-07-28,uniquevillas.com,400,NameJet,12,1,0,0
2019-05-26,gcop.com,591,NameJet,4,1,0,0
2017-08-31,1n4.com,311,NameJet,3,1,0,1
2018-04-12,showbooking.com,312,GoDaddy,11,1,0,0
2019-06-21,enerfree.com,356,GoDaddy,8,1,0,0
2020-04-09,thedivineconspiracy.org,370,GoDaddy,19,0,0,0
2015-09-03,firehousepub.com,510,GoDaddy,12,1,0,0
2017-06-24,yachtingnet.com,611,NameJet,11,1,0,0
2018-06-24,crt.io,586,Park.io,3,0,0,0
2018-03-29,limark.com,560,NameJet,6,1,0,0
2018-01-22,entrepots.com,565,DropCatch,9,1,0,0
2019-04-11,digicult.com,413,NameJet,8,1,0,0
2020-03-10,licensors.com,381,DropCatch,9,1,0,0
2018-10-31,bluetooth.io,343,Park.io,9,0,0,0
2017-08-01,printplastic.com,335,NameJet,12,1,0,0
2018-03-08,surrex.com,601,GoDaddy,6,1,0,0
2018-12-19,microsquad.com,409,GoDaddy,10,1,0,0
2017-09-27,uecn.com,501,DropCatch,4,1,0,0
2019-09-26,czrp.com,326,GoDaddy,4,1,0,0
2019-11-27,youtherapy.com,589,GoDaddy,10,1,0,0
2017-09-15,makun.com,530,NameJet,5,1,0,0
2019-03-26,tnrockers.com,429,GoDaddy,9,1,0,0
2018-06-24,yachtprojects.com,425,GoDaddy,13,1,0,0
2017-12-16,javootoo.com,600,DropCatch,8,1,0,0
2018-08-28,f8o.com,326,NameJet,3,1,0,1
2017-08-18,bookmaker.info,406,GoDaddy,9,0,0,0
2017-09-01,bjuibe.com,554,DropCatch,6,1,0,0
