domain,price,currency,date,source,venue,tld
realestateleads.com,26500,USD,2017-11-17,zachwill_sampled,GoDaddy,com
localize.ai,26500,USD,2023-12-31,dnjournal_ytd,,ai
sekt.com,26415,USD,2018-07-07,zachwill_sampled,Sedo,com
4337.com,26250,USD,2018-12-27,zachwill_sampled,GoDaddy,com
equation.org,26250,USD,2022-12-31,dnjournal_ytd,,org
ech.com,26125,USD,2017-06-27,zachwill_sampled,NameJet,com
emojis.com,26100,USD,2017-08-03,zachwill_sampled,NameJet,com
fne.com,26000,USD,2017-09-07,zachwill_sampled,Flippa,com
power.org,26000,USD,2022-12-31,dnjournal_ytd,,org
go.link,26000,USD,2020-12-31,dnjournal_ytd,,link
camtrack.com,26000,USD,2018-02-23,zachwill_sampled,Sedo,com
art.pro,25999,USD,2020-12-31,dnjournal_ytd,,pro
ezr.com,25900,USD,2017-09-13,zachwill_sampled,NameJet,com
knb.com,25900,USD,2017-12-08,zachwill_sampled,NameJet,com
brillen.com,25880,USD,2019-09-12,zachwill_sampled,Sedo,com
panneaux-solaires.com,25878,USD,2017-12-09,zachwill_sampled,Sedo,com
rxj.com,25715,USD,2018-05-13,zachwill_sampled,DropCatch,com
hazels.com,25600,USD,2019-08-11,zachwill_sampled,GoDaddy,com
xgo.com,25600,USD,2020-04-03,zachwill_sampled,GoDaddy,com
dmer.org,25600,USD,2023-12-31,dnjournal_ytd,,org
123999.com,25584,USD,2020-03-19,zachwill_sampled,GoDaddy,com
6397.com,25522,USD,2018-07-30,zachwill_sampled,GoDaddy,com
iu.de,25520,USD,2020-12-31,dnjournal_ytd,,de
6439.com,25505,USD,2020-02-26,zachwill_sampled,GoDaddy,com
3888.cc,25500,USD,2018-05-27,zachwill_sampled,GoDaddy,cc
ostatic.com,25500,USD,2017-10-28,zachwill_sampled,GoDaddy,com
damage.com,25500,USD,2018-05-11,zachwill_sampled,Sedo,com
daz.com,25500,USD,2018-12-14,zachwill_sampled,Sedo,com
neuseeland.com,25332,USD,2018-05-12,zachwill_sampled,Sedo,com
njd.com,25322,USD,2018-05-17,zachwill_sampled,DropCatch,com
ton.cloud,25300,USD,2024-12-31,dnjournal_ytd,,cloud
stromfreunde.de,25268,USD,2017-11-18,zachwill_sampled,Sedo,de
qrc.com,25200,USD,2017-11-22,zachwill_sampled,NameJet,com
yct.com,25130,USD,2019-01-28,zachwill_sampled,GoDaddy,com
e.company,25105,USD,2020-12-31,dnjournal_ytd,,company
9586.com,25088,USD,2019-05-08,zachwill_sampled,Sedo,com
265.cc,25000,USD,2020-12-31,dnjournal_ytd,,cc
pay21.com,25000,USD,2019-01-31,zachwill_sampled,Sedo,com
pen.ai,25000,USD,2023-12-31,dnjournal_ytd,,ai
vk.shop,25000,USD,2020-12-31,dnjournal_ytd,,shop
songexchange.com,25000,USD,2018-06-21,zachwill_sampled,Sedo,com
open.money,25000,USD,2019-12-25,zachwill_sampled,New.Life,money
utn.de,25000,USD,2021-12-31,dnjournal_ytd,,de
itjobs.tw,25000,USD,2022-12-31,dnjournal_ytd,,tw
carfin.com,25000,USD,2019-03-29,zachwill_sampled,Sedo,com
o-office.de,25000,USD,2021-12-31,dnjournal_ytd,,de
board.ai,25000,USD,2021-12-31,dnjournal_ytd,,ai
regal.co,25000,USD,2021-12-31,dnjournal_ytd,,co
rely.co.uk,25000,USD,2021-12-31,dnjournal_ytd,,uk
npay.com,25000,USD,2019-06-17,zachwill_sampled,EmpireNames.com,com
wmx.co,25000,USD,2022-12-31,dnjournal_ytd,,co
vpn.in,25000,USD,2020-12-31,dnjournal_ytd,,in
regal.de,25000,USD,2020-12-31,dnjournal_ytd,,de
coach.co,25000,USD,2020-12-31,dnjournal_ytd,,co
omni.app,25000,USD,2022-12-31,dnjournal_ytd,,app
hd.today,25000,USD,2022-12-31,dnjournal_ytd,,today
scalable.co,25000,USD,2019-09-28,zachwill_sampled,Sedo,co
joy.xyz,25000,USD,2022-12-31,dnjournal_ytd,,xyz
highlight.io,25000,USD,2022-12-31,dnjournal_ytd,,io
seda.xyz,25000,USD,2022-12-31,dnjournal_ytd,,xyz
qm.de,25000,USD,2023-12-31,dnjournal_ytd,,de
broadcast.co,25000,USD,2022-12-31,dnjournal_ytd,,co
greatnames.com,25000,USD,2019-05-21,zachwill_sampled,GoDaddy,com
gene.ai,25000,USD,2022-12-31,dnjournal_ytd,,ai
broadwaytickets.nyc,25000,USD,2018-05-09,zachwill_sampled,Sedo,nyc
nzd.com,25000,USD,2018-12-01,zachwill_sampled,NameJet,com
field.ai,25000,USD,2023-12-31,dnjournal_ytd,,ai
jju.com,25000,USD,2017-10-10,zachwill_sampled,NameJet,com
hpu.com,25000,USD,2017-10-14,zachwill_sampled,NameJet,com
socialapp.com,25000,USD,2017-11-28,zachwill_sampled,GoDaddy,com
streamer.com.au,25000,USD,2021-12-31,dnjournal_ytd,,au
amaze.co,25000,USD,2021-12-31,dnjournal_ytd,,co
optimize.io,25000,USD,2021-12-31,dnjournal_ytd,,io
joyful.co,25000,USD,2021-12-31,dnjournal_ytd,,co
it.kz,25000,USD,2021-12-31,dnjournal_ytd,,kz
quini6.com,25000,USD,2018-01-17,zachwill_sampled,Sedo,com
w.et,25000,USD,2017-12-06,zachwill_sampled,Flippa,et
t.gl,25000,USD,2021-12-31,dnjournal_ytd,,gl
bitkey.com,25000,USD,2018-01-31,zachwill_sampled,Sedo,com
ribbit.com,25000,USD,2018-07-11,zachwill_sampled,GoDaddy,com
zev.com,25000,USD,2017-06-21,zachwill_sampled,NameJet,com
worlds.io,25000,USD,2019-12-12,zachwill_sampled,Park.io,io
jane.ca,25000,USD,2020-02-08,zachwill_sampled,Sedo,ca
maxed.co,25000,USD,2023-12-31,dnjournal_ytd,,co
prelude.co,25000,USD,2021-12-31,dnjournal_ytd,,co
scalar.de,25000,USD,2022-12-31,dnjournal_ytd,,de
yh.io,25000,USD,2021-12-31,dnjournal_ytd,,io
doge.net,25000,USD,2021-12-31,dnjournal_ytd,,net
tlx.com,25000,USD,2017-10-18,zachwill_sampled,NameJet,com
spying.com,25000,USD,2018-06-15,zachwill_sampled,Sedo,com
pointman.com,25000,USD,2018-03-13,zachwill_sampled,Sedo,com
vivlio.com,25000,USD,2019-03-13,zachwill_sampled,Sedo,com
nmf.org,25000,USD,2021-12-31,dnjournal_ytd,,org
m.chat,25000,USD,2021-12-31,dnjournal_ytd,,chat
yeti.net,25000,USD,2021-12-31,dnjournal_ytd,,net
palm.io,25000,USD,2021-12-31,dnjournal_ytd,,io
affinity.xyz,24999,USD,2022-12-31,dnjournal_ytd,,xyz
flyr.ai,24999,USD,2023-12-31,dnjournal_ytd,,ai
business.law,24999,USD,2023-12-31,dnjournal_ytd,,law
kph.com,24999,USD,2020-05-19,zachwill_sampled,NameJet,com
qr.code,24999,USD,2022-12-31,dnjournal_ytd,,code
alva.xyz,24988,USD,2023-12-31,dnjournal_ytd,,xyz
mythic.xyz,24980,USD,2022-12-31,dnjournal_ytd,,xyz
sudden.com,24950,USD,2018-08-31,zachwill_sampled,Sedo,com
cyn.com,24950,USD,2018-08-31,zachwill_sampled,Sedo,com
dv.net,24900,USD,2022-12-31,dnjournal_ytd,,net
gosh.xyz,24888,USD,2024-12-31,dnjournal_ytd,,xyz
techeye.net,24850,USD,2020-01-07,zachwill_sampled,GoDaddy,net
concurringopinions.com,24571,USD,2019-10-31,zachwill_sampled,GoDaddy,com
burl.com,24555,USD,2019-03-21,zachwill_sampled,NameJet,com
maihao.com,24501,USD,2017-09-09,zachwill_sampled,NameJet,com
singular.xyz,24500,USD,2022-12-31,dnjournal_ytd,,xyz
ml.net,24500,USD,2018-03-12,zachwill_sampled,NameJet,net
hightea.com,24500,USD,2018-11-06,zachwill_sampled,Sedo,com
sentry.co,24450,USD,2021-12-31,dnjournal_ytd,,co
2301.com,24416,USD,2018-02-25,zachwill_sampled,GoDaddy,com
weida.com,24301,USD,2017-06-21,zachwill_sampled,NameJet,com
cfah.org,24300,USD,2019-10-07,zachwill_sampled,NameJet,org
ruffian.com,24250,USD,2018-03-17,zachwill_sampled,GoDaddy,com
02666.com,24250,USD,2020-03-01,zachwill_sampled,GoDaddy,com
jlz.com,24190,USD,2017-07-14,zachwill_sampled,NameJet,com
rtk.com,24101,USD,2017-11-10,zachwill_sampled,NameJet,com
mglobal.com,24099,USD,2017-10-17,zachwill_sampled,NameJet,com
adsmeda.xyz,24000,USD,2022-12-31,dnjournal_ytd,,xyz
sales.co,24000,USD,2023-12-31,dnjournal_ytd,,co
poker.pro,24000,USD,2024-12-31,dnjournal_ytd,,pro
phonecases.com,24000,USD,2019-10-05,zachwill_sampled,NameJet,com
litmus.ai,24000,USD,2023-12-31,dnjournal_ytd,,ai
me.app,24000,USD,2020-12-31,dnjournal_ytd,,app
reality.app,24000,USD,2020-12-31,dnjournal_ytd,,app
smartcontracts.dev,24000,USD,2022-12-31,dnjournal_ytd,,dev
bladder.com,23956,USD,2019-09-11,zachwill_sampled,NameJet,com
ki-jobs.de,23812,USD,2026-06-14,dnjournal,,de
hs.de,23800,USD,2020-12-31,dnjournal_ytd,,de
htm.de,23800,USD,2021-12-31,dnjournal_ytd,,de
wowcasino.co.uk,23750,USD,2020-12-31,dnjournal_ytd,,uk
vzn.com,23700,USD,2019-05-30,zachwill_sampled,NameJet,com
pleam.com,23548,USD,2017-10-19,zachwill_sampled,Sedo,com
lwr.com,23522,USD,2017-10-20,zachwill_sampled,NameJet,com
uof.ca,23500,USD,2021-12-31,dnjournal_ytd,,ca
vvv.net,23500,USD,2024-12-31,dnjournal_ytd,,net
osiris.net,23500,USD,2023-12-31,dnjournal_ytd,,net
direct.ai,23500,USD,2023-12-31,dnjournal_ytd,,ai
allocate.co,23500,USD,2021-12-31,dnjournal_ytd,,co
cinemanow.com,23500,USD,2019-05-07,zachwill_sampled,GoDaddy,com
fullplay.com,23500,USD,2020-05-03,zachwill_sampled,Sedo,com
celestia.org,23400,USD,2021-12-31,dnjournal_ytd,,org
compareinsurance.com,23350,USD,2019-11-12,zachwill_sampled,GoDaddy,com
centerwest.org,23350,USD,2023-12-31,dnjournal_ytd,,org
proxima.com,23255,USD,2018-07-16,zachwill_sampled,DropCatch,com
weedcenter.org,23100,USD,2019-12-03,zachwill_sampled,NameJet,org
jru.com,23100,USD,2019-07-30,zachwill_sampled,NameJet,com
webmail.de,23055,USD,2023-12-31,dnjournal_ytd,,de
frank.co,23000,USD,2021-12-31,dnjournal_ytd,,co
syv.com,23000,USD,2018-04-19,zachwill_sampled,NameJet,com
naked.tv,23000,USD,2021-12-31,dnjournal_ytd,,tv
discrimination.com,23000,USD,2018-02-27,zachwill_sampled,Flippa,com
imk.com,23000,USD,2018-01-31,zachwill_sampled,NamesCon,com
dancelessons.com,23000,USD,2018-01-31,zachwill_sampled,NamesCon,com
cerebrum.com,23000,USD,2019-07-06,zachwill_sampled,Dynadot,com
be.de,23000,USD,2020-12-31,dnjournal_ytd,,de
picker.com,22800,USD,2019-09-11,zachwill_sampled,NameJet,com
wehealth.com,22750,USD,2020-01-30,zachwill_sampled,GoDaddy,com
replicate.com,22734,USD,2019-06-28,zachwill_sampled,Sedo,com
rowan.com,22722,USD,2020-05-29,zachwill_sampled,NameJet,com
spark.fi,22700,USD,2023-12-31,dnjournal_ytd,,fi
ume.de,22624,USD,2018-03-20,zachwill_sampled,Sedo,de
singleboersen.de,22566,USD,2019-07-04,zachwill_sampled,Sedo,de
ks.cc,22560,USD,2017-10-24,zachwill_sampled,NameJet,cc
brazil.org,22555,USD,2020-05-21,zachwill_sampled,GoDaddy,org
hainei.com,22501,USD,2018-09-06,zachwill_sampled,NameJet,com
ezbet.com,22501,USD,2019-01-16,zachwill_sampled,GoDaddy,com
t.win,22500,USD,2019-04-06,zachwill_sampled,Sedo,win
sonik.net,22500,USD,2021-12-31,dnjournal_ytd,,net
adventus.com,22500,USD,2020-02-05,zachwill_sampled,Sedo,com
my.tax,22500,USD,2018-05-01,zachwill_sampled,Sedo,tax
in.club,22500,USD,2021-12-31,dnjournal_ytd,,club
potpourri.com,22500,USD,2018-01-26,zachwill_sampled,Sedo,com
68365.com,22500,USD,2018-10-19,zachwill_sampled,GoDaddy,com
coinpay.io,22500,USD,2020-12-31,dnjournal_ytd,,io
law.co,22500,USD,2022-12-31,dnjournal_ytd,,co
menu.co.uk,22500,USD,2021-12-31,dnjournal_ytd,,uk
liftlab.com,22500,USD,2019-02-23,zachwill_sampled,Sedo,com
bang.io,22500,USD,2018-09-01,zachwill_sampled,Park.io,io
3377.cc,22472,USD,2020-03-10,zachwill_sampled,GoDaddy,cc
fremdgehen.com,22395,USD,2017-06-20,zachwill_sampled,Sedo,com
cnta.com,22388,USD,2020-03-17,zachwill_sampled,NameJet,com
88567.com,22383,USD,2018-07-28,zachwill_sampled,DropCatch,com
nos.org,22379,USD,2022-12-31,dnjournal_ytd,,org
vmb.com,22322,USD,2017-09-15,zachwill_sampled,NameJet,com
gogirl.com,22322,USD,2017-07-08,zachwill_sampled,NameJet,com
siren.xyz,22310,USD,2021-12-31,dnjournal_ytd,,xyz
628888.com,22301,USD,2018-03-17,zachwill_sampled,NameJet,com
kdj.com,22300,USD,2019-02-07,zachwill_sampled,NameJet,com
homecloud.com,22250,USD,2018-03-22,zachwill_sampled,GoDaddy,com
chatlines.com,22250,USD,2020-03-16,zachwill_sampled,GoDaddy,com
blockchainwallet.com,22250,USD,2019-12-09,zachwill_sampled,GoDaddy,com
dpd.cn,22240,USD,2019-06-25,zachwill_sampled,Sedo,cn
wenku.com,22222,USD,2020-04-17,zachwill_sampled,GoDaddy,com
antelope.io,22200,USD,2022-12-31,dnjournal_ytd,,io
xinda.com,22101,USD,2020-01-27,zachwill_sampled,NameJet,com
veggies.com,22088,USD,2017-12-22,zachwill_sampled,NameJet,com
wi.fi,22067,USD,2017-11-05,zachwill_sampled,Sedo,fi
revise.com,22027,USD,2020-02-09,zachwill_sampled,GoDaddy,com
declare.co,22000,USD,2020-12-31,dnjournal_ytd,,co
a.company,22000,USD,2021-12-31,dnjournal_ytd,,company
blume.com,22000,USD,2019-03-05,zachwill_sampled,Sedo,com
office.org,22000,USD,2019-04-09,zachwill_sampled,Sedo,org
company.ch,22000,USD,2020-12-31,dnjournal_ytd,,ch
path.net,22000,USD,2018-10-12,zachwill_sampled,Sedo,net
fans.tv,22000,USD,2020-12-31,dnjournal_ytd,,tv
flix.it,22000,USD,2017-07-01,zachwill_sampled,Sedo,it
birk.org,22000,USD,2024-12-31,dnjournal_ytd,,org
bxwx.org,22000,USD,2019-05-30,zachwill_sampled,GoDaddy,org
greenland.org,21999,USD,2020-12-31,dnjournal_ytd,,org
thelocal.fi,21995,USD,2018-06-20,zachwill_sampled,Sedo,fi
share.net,21889,USD,2021-12-31,dnjournal_ytd,,net
paper.cloud,21888,USD,2023-12-31,dnjournal_ytd,,cloud
boxine.com,21879,USD,2020-04-02,zachwill_sampled,Sedo,com
hyw.com,21850,USD,2020-04-19,zachwill_sampled,GoDaddy,com
hlio.com,21850,USD,2019-04-04,zachwill_sampled,Sedo,com
azg.com,21800,USD,2016-01-15,zachwill_sampled,NameJet,com
xijiu.com,21800,USD,2019-05-24,zachwill_sampled,NameJet,com
vas.com.au,21666,USD,2020-12-31,dnjournal_ytd,,au
punter.co.uk,21600,USD,2023-12-31,dnjournal_ytd,,uk
eventmaker.com,21595,USD,2020-02-19,zachwill_sampled,Sedo,com
tronic.com,21555,USD,2020-04-02,zachwill_sampled,GoDaddy,com
4236.com,21538,USD,2018-04-19,zachwill_sampled,GoDaddy,com
hntv.com,21529,USD,2020-02-12,zachwill_sampled,NameJet,com
photobooths.com,21527,USD,2018-07-28,zachwill_sampled,GoDaddy,com
uml.com,21400,USD,2019-10-12,zachwill_sampled,NameJet,com
genesis.xyz,21399,USD,2021-12-31,dnjournal_ytd,,xyz
fahrzeuge.de,21295,USD,2018-11-03,zachwill_sampled,Sedo,de
unw.com,21251,USD,2020-05-27,zachwill_sampled,GoDaddy,com
umedia.com,21250,USD,2018-04-19,zachwill_sampled,GoDaddy,com
talkout.com,21250,USD,2020-05-01,zachwill_sampled,XYNames.com,com
workitmom.com,21250,USD,2019-11-07,zachwill_sampled,GoDaddy,com
qrf.com,21211,USD,2017-10-25,zachwill_sampled,NameJet,com
umo.com,21200,USD,2020-02-06,zachwill_sampled,NameJet,com
89889.com,21200,USD,2019-12-20,zachwill_sampled,GoDaddy,com
dr.net,21100,USD,2019-07-19,zachwill_sampled,NameJet,net
zeda.com,21055,USD,2019-09-15,zachwill_sampled,GoDaddy,com
share.co,21006,USD,2018-07-14,zachwill_sampled,Sedo,co
vdf.com,21001,USD,2020-02-10,zachwill_sampled,DropCatch,com
pp.org,21000,USD,2022-12-31,dnjournal_ytd,,org
termine.de,21000,USD,2021-12-31,dnjournal_ytd,,de
pay.day,21000,USD,2024-12-31,dnjournal_ytd,,day
xnk.com,21000,USD,2018-12-11,zachwill_sampled,NameJet,com
tipps.de,21000,USD,2022-12-31,dnjournal_ytd,,de
divshare.com,21000,USD,2017-12-13,zachwill_sampled,GoDaddy,com
spectral.xyz,20933,USD,2024-12-31,dnjournal_ytd,,xyz
esolar.com,20750,USD,2019-07-26,zachwill_sampled,GoDaddy,com
coverageforall.org,20750,USD,2020-01-16,zachwill_sampled,GoDaddy,org
clickstream.com,20600,USD,2019-07-20,zachwill_sampled,GoDaddy,com
positivepsychology.com,20593,USD,2017-10-25,zachwill_sampled,Sedo,com
texasguntrust.com,20525,USD,2020-03-29,zachwill_sampled,GoDaddy,com
1740.com,20508,USD,2020-03-28,zachwill_sampled,NameJet,com
iaw.com,20501,USD,2018-08-31,zachwill_sampled,Sedo,com
casino.buzz,20501,USD,2020-04-25,zachwill_sampled,Sedo,buzz
pc.org,20500,USD,2019-07-09,zachwill_sampled,Sedo,org
jbt.com,20500,USD,2019-08-13,zachwill_sampled,Sedo,com
free.bet,20500,USD,2020-12-31,dnjournal_ytd,,bet
betterrecipes.com,20500,USD,2020-05-21,zachwill_sampled,GoDaddy,com
qup.com,20500,USD,2020-02-29,zachwill_sampled,NameJet,com
uuz.com,20500,USD,2017-12-12,zachwill_sampled,NameJet,com
yal.com,20500,USD,2018-10-26,zachwill_sampled,Sedo,com
treatment.org,20500,USD,2022-12-31,dnjournal_ytd,,org
epf.com,20500,USD,2017-10-06,zachwill_sampled,Sedo,com
3620.com,20478,USD,2017-10-27,zachwill_sampled,Sedo,com
fup.com,20455,USD,2019-08-22,zachwill_sampled,NameJet,com
optim.com,20420,USD,2019-03-21,zachwill_sampled,GoDaddy,com
redcoral.com,20375,USD,2018-08-21,zachwill_sampled,GoDaddy,com
abbi.com,20350,USD,2018-12-10,zachwill_sampled,GoDaddy,com
mecoin.com,20350,USD,2017-12-17,zachwill_sampled,GoDaddy,com
44422.com,20343,USD,2019-12-14,zachwill_sampled,GoDaddy,com
sanierungsprofi.de,20336,USD,2018-11-30,zachwill_sampled,Sedo,de
power.cloud,20300,USD,2020-12-31,dnjournal_ytd,,cloud
istyle.com,20251,USD,2018-03-01,zachwill_sampled,DropCatch,com
vegastourism.com,20250,USD,2019-07-13,zachwill_sampled,GoDaddy,com
sweetpeaskitchen.com,20250,USD,2019-08-12,zachwill_sampled,GoDaddy,com
blockchainservices.com,20250,USD,2018-01-20,zachwill_sampled,GoDaddy,com
yingbo.com,20250,USD,2017-09-05,zachwill_sampled,GoDaddy,com
yogayoga.com,20250,USD,2020-04-13,zachwill_sampled,GoDaddy,com
365789.com,20249,USD,2019-05-13,zachwill_sampled,GoDaddy,com
nvtv.com,20249,USD,2018-02-01,zachwill_sampled,GoDaddy,com
soga.com,20249,USD,2019-06-26,zachwill_sampled,GoDaddy,com
e-commerce.de,20230,USD,2021-12-31,dnjournal_ytd,,de
aspergerssyndrome.org,20222,USD,2022-12-31,dnjournal_ytd,,org
realestatemarket.com,20200,USD,2018-03-20,zachwill_sampled,NameJet,com
macneal.com,20153,USD,2020-05-07,zachwill_sampled,DropCatch,com
studentaid.com,20151,USD,2017-08-04,zachwill_sampled,DropCatch,com
yyy.net,20150,USD,2018-05-28,zachwill_sampled,DropCatch,net
liveworkouts.com,20150,USD,2018-06-19,zachwill_sampled,GoDaddy,com
xfu.com,20120,USD,2017-09-14,zachwill_sampled,NameJet,com
uam.com,20100,USD,2017-07-12,zachwill_sampled,NameJet,com
fridges.com,20089,USD,2018-12-06,zachwill_sampled,NameJet,com
game.co,20080,USD,2022-12-31,dnjournal_ytd,,co
topmall.com,20050,USD,2018-11-08,zachwill_sampled,GoDaddy,com
lisbon-treaty.org,20050,USD,2020-04-23,zachwill_sampled,DropCatch,org
kiwiplus.com,20049,USD,2018-04-03,zachwill_sampled,DropCatch,com
iqd.com,20044,USD,2018-12-22,zachwill_sampled,NameJet,com
education-world.com,20022,USD,2019-07-11,zachwill_sampled,GoDaddy,com
build.se,20010,USD,2026-06-12,dnjournal,,se
mindglobal.com,20006,USD,2020-05-21,zachwill_sampled,GoDaddy,com
buyinsurance.com,20001,USD,2019-11-17,zachwill_sampled,Flippa,com
nameservers.com,20001,USD,2019-12-02,zachwill_sampled,NameJet,com
tvbet.com.br,20001,USD,2023-12-31,dnjournal_ytd,,br
bg.net,20000,USD,2019-01-29,zachwill_sampled,NamesCon,net
beatstar.com,20000,USD,2020-05-26,zachwill_sampled,Sedo,com
unitary.io,20000,USD,2022-12-31,dnjournal_ytd,,io
smart.domains,20000,USD,2024-12-31,dnjournal_ytd,,domains
it.com.br,20000,USD,2022-12-31,dnjournal_ytd,,br
rise.in,20000,USD,2022-12-31,dnjournal_ytd,,in
doubledutch.com,20000,USD,2019-03-27,zachwill_sampled,NameJet,com
prom.io,20000,USD,2022-12-31,dnjournal_ytd,,io
stm.co,20000,USD,2022-12-31,dnjournal_ytd,,co
sportsbetting.info,20000,USD,2017-10-27,zachwill_sampled,Sedo,info
deals.de,20000,USD,2022-12-31,dnjournal_ytd,,de
kernal.net,20000,USD,2024-12-31,dnjournal_ytd,,net
app.co,20000,USD,2018-04-28,zachwill_sampled,Sedo,co
stelline.com,20000,USD,2018-04-14,zachwill_sampled,Sedo,com
fun.chat,20000,USD,2024-12-31,dnjournal_ytd,,chat
cantina.xyz,20000,USD,2023-12-31,dnjournal_ytd,,xyz
nya.net,20000,USD,2024-12-31,dnjournal_ytd,,net
manual.io,20000,USD,2019-10-11,zachwill_sampled,Park.io,io
apes.io,20000,USD,2022-12-31,dnjournal_ytd,,io
yoba.com,20000,USD,2019-09-11,zachwill_sampled,Sedo,com
dash.com.au,20000,USD,2022-12-31,dnjournal_ytd,,au
esn.co.uk,20000,USD,2021-12-31,dnjournal_ytd,,uk
sowieso.de,20000,USD,2022-12-31,dnjournal_ytd,,de
nr1.de,20000,USD,2020-12-31,dnjournal_ytd,,de
bcc.co.uk,20000,USD,2021-12-31,dnjournal_ytd,,uk
vinces.com,20000,USD,2019-08-28,zachwill_sampled,Sedo,com
1.to,20000,USD,2019-10-18,zachwill_sampled,Park.io,to
her.co,20000,USD,2023-12-31,dnjournal_ytd,,co
goods.co,20000,USD,2019-09-13,zachwill_sampled,Sedo,co
endlesssummer.com,20000,USD,2019-04-25,zachwill_sampled,Sedo,com
homelab.com,20000,USD,2020-03-01,zachwill_sampled,EmpireNames.com,com
fanatics.ca,20000,USD,2020-12-31,dnjournal_ytd,,ca
acfx.com,20000,USD,2020-05-18,zachwill_sampled,GoDaddy,com
xga.com,20000,USD,2019-01-29,zachwill_sampled,NamesCon,com
chat.chat,20000,USD,2018-04-06,zachwill_sampled,Sedo,chat
policies.org,20000,USD,2024-12-31,dnjournal_ytd,,org
sls.guru,20000,USD,2023-12-31,dnjournal_ytd,,guru
ui.link,20000,USD,2021-12-31,dnjournal_ytd,,link
marathon.de,20000,USD,2022-12-31,dnjournal_ytd,,de
metaverse.one,20000,USD,2021-12-31,dnjournal_ytd,,one
rosters.com,20000,USD,2015-08-29,zachwill_sampled,Fabulous,com
gate.io,20000,USD,2017-09-12,zachwill_sampled,Park.io,io
kruegergroup.com,20000,USD,2018-08-11,zachwill_sampled,Sedo,com
sin.net,20000,USD,2021-12-31,dnjournal_ytd,,net
editors.com,20000,USD,2017-10-12,zachwill_sampled,Flippa,com
coin.news,20000,USD,2021-12-31,dnjournal_ytd,,news
dust.xyz,20000,USD,2021-12-31,dnjournal_ytd,,xyz
fashion.net,20000,USD,2022-12-31,dnjournal_ytd,,net
directbooks.com,20000,USD,2018-09-18,zachwill_sampled,Sedo,com
gartencenter.de,20000,USD,2021-12-31,dnjournal_ytd,,de
defence.com,20000,USD,2018-10-06,zachwill_sampled,Flippa,com
merkursport.de,20000,USD,2020-12-31,dnjournal_ytd,,de
missmary.com,20000,USD,2018-03-08,zachwill_sampled,Sedo,com
square8.com,20000,USD,2018-08-30,zachwill_sampled,Sedo,com
psychedelic.xyz,20000,USD,2022-12-31,dnjournal_ytd,,xyz
muse.me,20000,USD,2022-12-31,dnjournal_ytd,,me
rugs.se,20000,USD,2023-12-31,dnjournal_ytd,,se
vollautomat.de,20000,USD,2021-12-31,dnjournal_ytd,,de
founder.xyz,20000,USD,2022-12-31,dnjournal_ytd,,xyz
fn.io,20000,USD,2017-08-01,zachwill_sampled,Park.io,io
tiw.com,20000,USD,2018-11-08,zachwill_sampled,NameJet,com
kaffeemaschinen.de,20000,USD,2021-12-31,dnjournal_ytd,,de
offers.bet,20000,USD,2021-12-31,dnjournal_ytd,,bet
johnnyvegas.com,20000,USD,2017-09-26,zachwill_sampled,XYNames.com,com
coupons.at,20000,USD,2023-12-31,dnjournal_ytd,,at
av.ca,20000,USD,2023-12-31,dnjournal_ytd,,ca
shanshu.com,20000,USD,2017-07-29,zachwill_sampled,NameJet,com
sistems.de,20000,USD,2020-12-31,dnjournal_ytd,,de
dara.co,20000,USD,2023-12-31,dnjournal_ytd,,co
world.charity,20000,USD,2024-12-31,dnjournal_ytd,,charity
vip.ai,20000,USD,2023-12-31,dnjournal_ytd,,ai
5g.org,20000,USD,2022-12-31,dnjournal_ytd,,org
kaa.com,19999,USD,2019-03-01,zachwill_sampled,Sedo,com
shipping.ai,19999,USD,2023-12-31,dnjournal_ytd,,ai
insurance.law,19999,USD,2023-12-31,dnjournal_ytd,,law
pirate.io,19997,USD,2020-12-31,dnjournal_ytd,,io
fiku.com,19995,USD,2019-04-04,zachwill_sampled,EmpireNames.com,com
ktg.com,19927,USD,2020-04-24,zachwill_sampled,Sedo,com
models.net,19906,USD,2019-12-24,zachwill_sampled,NameJet,net
til.co,19900,USD,2023-12-31,dnjournal_ytd,,co
crypto.chat,19900,USD,2021-12-31,dnjournal_ytd,,chat
riciclaggio.com,19896,USD,2019-01-03,zachwill_sampled,Sedo,com
power.pro,19888,USD,2021-12-31,dnjournal_ytd,,pro
unnamed.xyz,19888,USD,2023-12-31,dnjournal_ytd,,xyz
buck.co,19888,USD,2019-06-26,zachwill_sampled,Sedo,co
optics.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
guild.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
creator.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
loot.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
runway.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
tez.co,19888,USD,2022-12-31,dnjournal_ytd,,co
ante.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
bailout.xyz,19888,USD,2022-12-31,dnjournal_ytd,,xyz
dragonfly.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
cameo.xyz,19888,USD,2021-12-31,dnjournal_ytd,,xyz
365111.com,19700,USD,2019-11-14,zachwill_sampled,GoDaddy,com
smart.health,19625,USD,2024-12-31,dnjournal_ytd,,health
