domain,price,currency,date,source,venue,tld
kibocapital.com,2301,USD,,dnjournal,,com
mrtax.com,3700,USD,,dnjournal,,com
woochiangmai.com,2300,USD,,dnjournal,,com
petraco.com,3700,USD,,dnjournal,,com
metagate.com,2268,USD,,dnjournal,,com
qnnect.com,3699,USD,,dnjournal,,com
dayflow.com,2252,USD,,dnjournal,,com
ciwideyvalley.com,3668,USD,,dnjournal,,com
iwaited96years.com,2250,USD,,dnjournal,,com
delver.com,3606,USD,,dnjournal,,com
realu.com,2250,USD,,dnjournal,,com
libertypartners.com,3599,USD,,dnjournal,,com
berczydrinks.com,2215,USD,,dnjournal,,com
tantrumsllc.com,3500,USD,,dnjournal,,com
sanmarcotheatre.com,2166,USD,,dnjournal,,com
shijiu.com,3450,USD,,dnjournal,,com
brightring.com,2162,USD,,dnjournal,,com
hozan.com,3370,USD,,dnjournal,,com
davidsoncapital.com,2150,USD,,dnjournal,,com
whitecard.com,3205,USD,,dnjournal,,com
pircher.com,2150,USD,,dnjournal,,com
sarka.com,3203,USD,,dnjournal,,com
thenewyorkerdeli.com,2150,USD,,dnjournal,,com
elmelectronics.com,3111,USD,,dnjournal,,com
firecast.com,2099,USD,,dnjournal,,com
jourdefeteaspen.com,3099,USD,,dnjournal,,com
mjarchitecture.com,2099,USD,,dnjournal,,com
genomicvision.com,3038,USD,,dnjournal,,com
tatak.com,2099,USD,,dnjournal,,com
magicpost.com,3011,USD,,dnjournal,,com
thecancelledpodcast.com,2099,USD,,dnjournal,,com
ltitrucking.com,2956,USD,,dnjournal,,com
theblackhenrestaurant.com,2060,USD,,dnjournal,,com
catpracticeoakpark.com,2906,USD,,dnjournal,,com
aitrend.com,2051,USD,,dnjournal,,com
iotics.com,2849,USD,,dnjournal,,com
artificium.com,2050,USD,,dnjournal,,com
solarstation.com,2787,USD,,dnjournal,,com
buildertools.com,2050,USD,,dnjournal,,com
bahasa.com,2759,USD,,dnjournal,,com
mazzeo.com,2049,USD,,dnjournal,,com
olivesandgrace.com,2731,USD,,dnjournal,,com
scheduleme.com,2003,USD,,dnjournal,,com
themecentury.com,2700,USD,,dnjournal,,com
aquadent.com,2000,USD,,dnjournal,,com
jely.com,9000,USD,,dnjournal,,com
towingservices.com,6600,USD,,dnjournal,,com
showplaceicon.com,6500,USD,,dnjournal,,com
threehundredeight.com,5305,USD,,dnjournal,,com
alexanderandbonin.com,4620,USD,,dnjournal,,com
kinetabio.com,4601,USD,,dnjournal,,com
medistanbulhastanesi.com,4100,USD,,dnjournal,,com
daedal.com,3800,USD,,dnjournal,,com
arkarts.com,3651,USD,,dnjournal,,com
wraparoundmke.com,3613,USD,,dnjournal,,com
hreonline.com,3605,USD,,dnjournal,,com
drjillmurray.com,3411,USD,,dnjournal,,com
theconnectedyogateacher.com,3110,USD,,dnjournal,,com
medstaffing.com,3099,USD,,dnjournal,,com
pianostore.com,3005,USD,,dnjournal,,com
brigitteleonard.com,3000,USD,,dnjournal,,com
thelovecraftbar.com,2800,USD,,dnjournal,,com
ampersandla.com,2501,USD,,dnjournal,,com
frontporchpub.com,2500,USD,,dnjournal,,com
townofwoodstockva.com,2500,USD,,dnjournal,,com
grenadagrenadines.com,2402,USD,,dnjournal,,com
overhear.com,2272,USD,,dnjournal,,com
bearcat1.com,2230,USD,,dnjournal,,com
letizia.com,2208,USD,,dnjournal,,com
allsettled.com,5295,USD,,dnjournal,,com
5dx.com,5100,USD,,dnjournal,,com
amlr.com,5000,USD,,dnjournal,,com
higgs777.com,5000,USD,,dnjournal,,com
novandus.com,5000,USD,,dnjournal,,com
crownnova.com,4950,USD,,dnjournal,,com
assaona.com,4511,USD,,dnjournal,,com
frankiesbrooklynpizza.com,4500,USD,,dnjournal,,com
macx.com,4005,USD,,dnjournal,,com
peerinsurance.com,3795,USD,,dnjournal,,com
isdesigned.com,3273,USD,,dnjournal,,com
topworthbuy.com,3029,USD,,dnjournal,,com
showerloop.com,2921,USD,,dnjournal,,com
3sbet.com,2913,USD,,dnjournal,,com
xbuilding.com,2800,USD,,dnjournal,,com
famscend.com,2599,USD,,dnjournal,,com
agapimou.com,2533,USD,,dnjournal,,com
268bet.com,2516,USD,,dnjournal,,com
versorium.com,2511,USD,,dnjournal,,com
bodyscreen.com,2400,USD,,dnjournal,,com
perpdex.com,2111,USD,,dnjournal,,com
commoditytraders.com,2036,USD,,dnjournal,,com
vivavision.com,2036,USD,,dnjournal,,com
genderlessvoice.com,2031,USD,,dnjournal,,com
glamdoll.com,2007,USD,,dnjournal,,com
nolie.com,9000,USD,,dnjournal,,com
bbway.com,5000,USD,,dnjournal,,com
mangoiq.com,5000,USD,,dnjournal,,com
mortalkombatmobile.com,5000,USD,,dnjournal,,com
qoob.com,5000,USD,,dnjournal,,com
resultai.com,5000,USD,,dnjournal,,com
emberbet.com,4995,USD,,dnjournal,,com
lumond.com,4995,USD,,dnjournal,,com
rvexplorer.com,4995,USD,,dnjournal,,com
freeworksheets.com,4988,USD,,dnjournal,,com
listzone.com,4559,USD,,dnjournal,,com
internationalfriends.com,4000,USD,,dnjournal,,com
legalfans.com,3925,USD,,dnjournal,,com
fieldgrid.com,3595,USD,,dnjournal,,com
lauriesantos.com,3499,USD,,dnjournal,,com
stiitch.com,3499,USD,,dnjournal,,com
vendmore.com,3499,USD,,dnjournal,,com
betx8.com,3000,USD,,dnjournal,,com
hunet.com,3000,USD,,dnjournal,,com
spiritedcocktails.com,3000,USD,,dnjournal,,com
aixmo.com,2999,USD,,dnjournal,,com
creeksideconstruction.com,2999,USD,,dnjournal,,com
smartcade.com,2999,USD,,dnjournal,,com
drinkz.com,2925,USD,,dnjournal,,com
noeti.com,2888,USD,,dnjournal,,com
timeandtemp.com,2799,USD,,dnjournal,,com
simpleconstruction.com,2750,USD,,dnjournal,,com
ausreg.com,2519,USD,,dnjournal,,com
bagelup.com,2411,USD,,dnjournal,,com
fruitmarkets.com,2288,USD,,dnjournal,,com
tickets.co.kr,6000,USD,,dnjournal,,kr
defi.ch,8775,USD,,dnjournal,,ch
koopkompas.nl,5850,USD,,dnjournal,,nl
op.eu,4680,USD,,dnjournal,,eu
jetzt-vorsorgen.de,4679,USD,,dnjournal,,de
myskin.eu,4563,USD,,dnjournal,,eu
xlove.eu,4563,USD,,dnjournal,,eu
lazzen.de,4428,USD,,dnjournal,,de
kickstage.de,4329,USD,,dnjournal,,de
137.tv,4176,USD,,dnjournal,,tv
gartenmoebelshop.de,4095,USD,,dnjournal,,de
seniocare.de,4095,USD,,dnjournal,,de
felicitysolar.co.za,4010,USD,,dnjournal,,za
interfe.re,3510,USD,,dnjournal,,re
well.de,3509,USD,,dnjournal,,de
myworld.in,2925,USD,,dnjournal,,in
buzzpay.co,2000,USD,,dnjournal,,co
dih.ai,2942,USD,,dnjournal,,ai
w962.cc,416,USD,,dnjournal,,cc
recycle.be,1871,USD,,dnjournal,,be
adopt.be,1755,USD,,dnjournal,,be
campingland.de,1755,USD,,dnjournal,,de
govern.eu,1755,USD,,dnjournal,,eu
kloostra.nl,1755,USD,,dnjournal,,nl
hensler.de,1749,USD,,dnjournal,,de
hydri.de,1515,USD,,dnjournal,,de
fmo.at,1463,USD,,dnjournal,,at
isan.nl,1463,USD,,dnjournal,,nl
glasbergen.nl,1170,USD,,dnjournal,,nl
hapi.fr,1170,USD,,dnjournal,,fr
landinrichting.nl,1170,USD,,dnjournal,,nl
autoexpert.be,1164,USD,,dnjournal,,be
baumert.at,1164,USD,,dnjournal,,at
vrouwenkracht.nl,1106,USD,,dnjournal,,nl
orthocare.nl,1053,USD,,dnjournal,,nl
directbeauty.co.uk,1013,USD,,dnjournal,,uk
alpen.org,9000,USD,,dnjournal,,org
kpw.org,8800,USD,,dnjournal,,org
oaklandmetro.org,7500,USD,,dnjournal,,org
pareonline.net,9250,USD,,dnjournal,,net
supercapital.org,5844,USD,,dnjournal,,org
custody.net,5805,USD,,dnjournal,,net
owlinstitute.org,5001,USD,,dnjournal,,org
pyp.net,5000,USD,,dnjournal,,net
petra.org,4724,USD,,dnjournal,,org
digitalcongo.net,4604,USD,,dnjournal,,net
larktheatre.org,4600,USD,,dnjournal,,org
going-to-college.org,4500,USD,,dnjournal,,org
sapdc.org,4133,USD,,dnjournal,,org
yards.net,3999,USD,,dnjournal,,net
gathered.org,3649,USD,,dnjournal,,org
eastpointpeace.org,3600,USD,,dnjournal,,org
gmcbettiah.org,3600,USD,,dnjournal,,org
readingwithpictures.org,3511,USD,,dnjournal,,org
ai.style,2483,USD,,dnjournal,,style
online.jobs,50000,USD,,dnjournal,,jobs
ala.xyz,15000,USD,,dnjournal,,xyz
apostar.pt,16250,USD,,dnjournal,,pt
ptsd.ai,15080,USD,,dnjournal,,ai
diffs.com,131670,USD,,dnjournal,,com
cocobet.com,75000,USD,,dnjournal,,com
luxurylock.com,49888,USD,,dnjournal,,com
jorum.com,48000,USD,,dnjournal,,com
mbaplus.com,40000,USD,,dnjournal,,com
brokero.com,34995,USD,,dnjournal,,com
daobank.com,28000,USD,,dnjournal,,com
lpg.com,25000,USD,,dnjournal,,com
h2mobility.com,20000,USD,,dnjournal,,com
deepmatter.com,19888,USD,,dnjournal,,com
revanna.com,19888,USD,,dnjournal,,com
usaggregates.com,19888,USD,,dnjournal,,com
handandeye.com,16500,USD,,dnjournal,,com
tweeted/discovr.ai,15080,USD,,dnjournal,,ai
sge.eu,15080,USD,,dnjournal,,eu
9bay.com,15000,USD,,dnjournal,,com
hyper.org,15000,USD,,dnjournal,,org
buildbuy.com,14888,USD,,dnjournal,,com
floridacardiovascular.com,14888,USD,,dnjournal,,com
bootee.com,14250,USD,,dnjournal,,com
dandin.com,14000,USD,,dnjournal,,com
diebythesword.com,13297,USD,,dnjournal,,com
tcm.ch,12760,USD,,dnjournal,,ch
ridde.com,12500,USD,,dnjournal,,com
myseiubenefits.com,12499,USD,,dnjournal,,com
lmebel.com,12000,USD,,dnjournal,,com
wolfs.net,12000,USD,,dnjournal,,net
zamorano.org,12000,USD,,dnjournal,,org
tendra.com,11000,USD,,dnjournal,,com
massage.ch,10440,USD,,dnjournal,,ch
9do.com,10000,USD,,dnjournal,,com
9robot.com,10000,USD,,dnjournal,,com
ayox.com,10000,USD,,dnjournal,,com
corvero.com,10000,USD,,dnjournal,,com
encoreconcerts.com,10000,USD,,dnjournal,,com
mobilityglobal.com,10000,USD,,dnjournal,,com
arih.com,9800,USD,,dnjournal,,com
vitalremedies.com,4999,USD,,dnjournal,,com
uruguayamethyst.com,2950,USD,,dnjournal,,com
bhpy.com,4997,USD,,dnjournal,,com
meetanna.com,2899,USD,,dnjournal,,com
cordify.com,4995,USD,,dnjournal,,com
sixwallet.com,2888,USD,,dnjournal,,com
midena.com,4995,USD,,dnjournal,,com
cazeno.com,2855,USD,,dnjournal,,com
vietway.com,4995,USD,,dnjournal,,com
promptparty.com,2788,USD,,dnjournal,,com
goldcalculator.com,4900,USD,,dnjournal,,com
tokendesign.com,2788,USD,,dnjournal,,com
efiler.com,4302,USD,,dnjournal,,com
largebusinessloans.com,2754,USD,,dnjournal,,com
bolgherisassicaia.com,4060,USD,,dnjournal,,com
creatormoney.com,2725,USD,,dnjournal,,com
hometownplumber.com,4000,USD,,dnjournal,,com
dailyplay.com,2660,USD,,dnjournal,,com
adanibar.com,3999,USD,,dnjournal,,com
routemapper.com,2660,USD,,dnjournal,,com
basebase.com,3999,USD,,dnjournal,,com
unforsaken.com,2588,USD,,dnjournal,,com
ekphrasis.com,3944,USD,,dnjournal,,com
autotext.com,2500,USD,,dnjournal,,com
alabamahomeloans.com,3899,USD,,dnjournal,,com
bullioncash.com,2500,USD,,dnjournal,,com
sudokugame.com,3888,USD,,dnjournal,,com
intz.com,2500,USD,,dnjournal,,com
pureblack.com,3501,USD,,dnjournal,,com
rubylearning.com,2500,USD,,dnjournal,,com
choreos.com,3499,USD,,dnjournal,,com
fanbaze.com,2499,USD,,dnjournal,,com
megaislands.com,3474,USD,,dnjournal,,com
frontiervip.com,2499,USD,,dnjournal,,com
kunstenaars.com,3391,USD,,dnjournal,,com
hisstories.com,2470,USD,,dnjournal,,com
edufuture.com,3370,USD,,dnjournal,,com
apotech.com,2450,USD,,dnjournal,,com
blackbadge.com,3352,USD,,dnjournal,,com
chatrex.com,2400,USD,,dnjournal,,com
haussa.com,3321,USD,,dnjournal,,com
h2datacenter.com,2400,USD,,dnjournal,,com
saigak.com,3299,USD,,dnjournal,,com
runwithus.com,2400,USD,,dnjournal,,com
resumerescue.com,3288,USD,,dnjournal,,com
roomcompare.com,2388,USD,,dnjournal,,com
rosenquarz.com,3088,USD,,dnjournal,,com
e-motions.com,2320,USD,,dnjournal,,com
finver.com,3000,USD,,dnjournal,,com
lapatrullacanina.com,2320,USD,,dnjournal,,com
sasuke.com,3000,USD,,dnjournal,,com
head-spa.com,2295,USD,,dnjournal,,com
campcorp.com,2999,USD,,dnjournal,,com
1interface.com,2000,USD,,dnjournal,,com
lumendex.com,2999,USD,,dnjournal,,com
accesson.com,2000,USD,,dnjournal,,com
affinitymarketplace.com,2988,USD,,dnjournal,,com
empowernow.com,2000,USD,,dnjournal,,com
idealsoft.com,2950,USD,,dnjournal,,com
athletemerch.com,8888,USD,,dnjournal,,com
dhi.io,8999,USD,,dnjournal,,io
tlt.nl,7540,USD,,dnjournal,,nl
afl.eu,5568,USD,,dnjournal,,eu
img.ch,8700,USD,,dnjournal,,ch
monicaforcongress.us,7600,USD,,dnjournal,,us
jtexpress.eu,6959,USD,,dnjournal,,eu
123auto.nl,6206,USD,,dnjournal,,nl
icma.eu,6032,USD,,dnjournal,,eu
ua.se,5800,USD,,dnjournal,,se
palletswanted.co.uk,5320,USD,,dnjournal,,uk
gwin.de,5304,USD,,dnjournal,,de
blankpage.vc,5000,USD,,dnjournal,,vc
thermia.de,4524,USD,,dnjournal,,de
myskin.co.uk,3989,USD,,dnjournal,,uk
triton.eu,3480,USD,,dnjournal,,eu
mymeds.de,3479,USD,,dnjournal,,de
hopeless.eu,3474,USD,,dnjournal,,eu
inna.fi,3362,USD,,dnjournal,,fi
railo.fi,3362,USD,,dnjournal,,fi
assurancevie.ch,3350,USD,,dnjournal,,ch
medicoline.de,3189,USD,,dnjournal,,de
vliegendestart.nl,3010,USD,,dnjournal,,nl
platformbasket.de,2912,USD,,dnjournal,,de
nsi-group.de,2900,USD,,dnjournal,,de
nouvelhorizon.fr,2899,USD,,dnjournal,,fr
citations.de,2761,USD,,dnjournal,,de
laborabzug.de,2552,USD,,dnjournal,,de
bolgherisassicaia.it,2320,USD,,dnjournal,,it
jobportal.ch,2320,USD,,dnjournal,,ch
ligaspieler.de,2320,USD,,dnjournal,,de
ses.at,3480,USD,,dnjournal,,at
moen.de,2314,USD,,dnjournal,,de
entra.se,1850,USD,,dnjournal,,se
biosys.eu,1740,USD,,dnjournal,,eu
ruzie.nl,1740,USD,,dnjournal,,nl
ardex.be,1734,USD,,dnjournal,,be
pino.fi,1734,USD,,dnjournal,,fi
tesoro.nl,1734,USD,,dnjournal,,nl
resolv.co.uk,1330,USD,,dnjournal,,uk
viomi.nl,1276,USD,,dnjournal,,nl
accoya.nl,1160,USD,,dnjournal,,nl
bronpompen.nl,1160,USD,,dnjournal,,nl
keningsdei.frl,1160,USD,,dnjournal,,frl
keylight.nl,1160,USD,,dnjournal,,nl
lebenshof.at,1160,USD,,dnjournal,,at
millstreet.nl,1160,USD,,dnjournal,,nl
refin.nl,1160,USD,,dnjournal,,nl
vapp.de,1160,USD,,dnjournal,,de
terf.be,1154,USD,,dnjournal,,be
futuris.ch,1102,USD,,dnjournal,,ch
mova.be,1102,USD,,dnjournal,,be
nollet.nl,1044,USD,,dnjournal,,nl
nordflam.fr,1043,USD,,dnjournal,,fr
vitaliteitscoaching.nl,1043,USD,,dnjournal,,nl
stairs.co.uk,3990,USD,,dnjournal,,uk
domainagents.com,9100,USD,,dnjournal,,com
courances.net,9100,USD,,dnjournal,,net
joy.bot,5000,USD,,dnjournal,,bot
cylinder.org,3990,USD,,dnjournal,,org
aiverse.click,3480,USD,,dnjournal,,click
mural.net,2999,USD,,dnjournal,,net
bitterroot.org,2975,USD,,dnjournal,,org
ibrl.org,2975,USD,,dnjournal,,org
onefish.org,2088,USD,,dnjournal,,org
gql.net,2054,USD,,dnjournal,,net
makris.net,2000,USD,,dnjournal,,net
nameexperts.com,325000,USD,,dnjournal,,com
.coms,167810,USD,,dnjournal,,coms
mb.io,90000,USD,,dnjournal,,io
magik.com,100000,USD,,dnjournal,,com
intuitive.ai,110000,USD,,dnjournal,,ai
nickel.com,325000,USD,,dnjournal,,com
mayan.com,300000,USD,,dnjournal,,com
indiana.com,167810,USD,,dnjournal,,com
tldbrokerage.com,125000,USD,,dnjournal,,com
odds.ai,110000,USD,,dnjournal,,ai
cloudx.ai,100000,USD,,dnjournal,,ai
metareels.com,99999,USD,,dnjournal,,com
tesoro.com,91000,USD,,dnjournal,,com
123hao.com,80000,USD,,dnjournal,,com
solit.com,80000,USD,,dnjournal,,com
soulmate.ai,80000,USD,,dnjournal,,ai
cursive.ai,70000,USD,,dnjournal,,ai
companies.ai,65999,USD,,dnjournal,,ai
righthand.ai,55000,USD,,dnjournal,,ai
hilfe.de,53360,USD,,dnjournal,,de
orb.io,52700,USD,,dnjournal,,io
cei.ai,50000,USD,,dnjournal,,ai
conversive.ai,50000,USD,,dnjournal,,ai
wrangle.ai,50000,USD,,dnjournal,,ai
courtroom.ai,45000,USD,,dnjournal,,ai
specific.ai,45000,USD,,dnjournal,,ai
arcon.com,39500,USD,,dnjournal,,com
layerone.ai,33750,USD,,dnjournal,,ai
poolrepair.com,32011,USD,,dnjournal,,com
society.xyz,29888,USD,,dnjournal,,xyz
amplifyai.com,26000,USD,,dnjournal,,com
green-energy.de,25537,USD,,dnjournal,,de
tennis1.com,23200,USD,,dnjournal,,com
44.ai,23000,USD,,dnjournal,,ai
towpath.com,23000,USD,,dnjournal,,com
affordably.com,20000,USD,,dnjournal,,com
reps.ai,20000,USD,,dnjournal,,ai
vivid.de,19488,USD,,dnjournal,,de
ndh.de,18338,USD,,dnjournal,,de
dictionary.net,17250,USD,,dnjournal,,net
brightest.com,17001,USD,,dnjournal,,com
trapezeschool.com,16500,USD,,dnjournal,,com
webot.ai,15500,USD,,dnjournal,,ai
tyba.com,15129,USD,,dnjournal,,com
schuhe.com,15080,USD,,dnjournal,,com
logo.fr,15068,USD,,dnjournal,,fr
geodes.com,15000,USD,,dnjournal,,com
localhero.com,15000,USD,,dnjournal,,com
constructive.io,14999,USD,,dnjournal,,io
chiaro.it,14500,USD,,dnjournal,,it
ryze.eu,11599,USD,,dnjournal,,eu
gatito.com,11299,USD,,dnjournal,,com
betreuung24.de,11043,USD,,dnjournal,,de
lacoqueta.com,10670,USD,,dnjournal,,com
mindmesh.com,10514,USD,,dnjournal,,com
ijser.org,10509,USD,,dnjournal,,org
redevelopment.com,10002,USD,,dnjournal,,com
autarc.com,10000,USD,,dnjournal,,com
coldleads.com,10000,USD,,dnjournal,,com
coregrid.com,10000,USD,,dnjournal,,com
dauntless.vc,10000,USD,,dnjournal,,vc
portlabs.com,9995,USD,,dnjournal,,com
arizonachristian.com,9888,USD,,dnjournal,,com
thymus.com,8975,USD,,dnjournal,,com
vaulting.com,7500,USD,,dnjournal,,com
esimworld.com,6000,USD,,dnjournal,,com
cargalibre.com,5568,USD,,dnjournal,,com
evolvingscience.com,3488,USD,,dnjournal,,com
advantagecleaning.com,5279,USD,,dnjournal,,com
gesr.com,3480,USD,,dnjournal,,com
mindsim.com,5275,USD,,dnjournal,,com
xwine.com,3480,USD,,dnjournal,,com
synic.com,5200,USD,,dnjournal,,com
sportmagazine.com,3321,USD,,dnjournal,,com
gramart.com,5096,USD,,dnjournal,,com
pital.com,3288,USD,,dnjournal,,com
41234.com,5000,USD,,dnjournal,,com
teasol.com,3158,USD,,dnjournal,,com
ldol.com,5000,USD,,dnjournal,,com
medicontact.com,3088,USD,,dnjournal,,com
lekbox.com,5000,USD,,dnjournal,,com
resourcly.com,3000,USD,,dnjournal,,com
serverspawn.com,5000,USD,,dnjournal,,com
caphold.com,2999,USD,,dnjournal,,com
collectivecare.com,4999,USD,,dnjournal,,com
pearldoc.com,2999,USD,,dnjournal,,com
tiptax.com,4995,USD,,dnjournal,,com
cadencedigital.com,2995,USD,,dnjournal,,com
inspirecard.com,4960,USD,,dnjournal,,com
podstudios.com,2995,USD,,dnjournal,,com
schemantic.com,4899,USD,,dnjournal,,com
infiniteidentity.com,2888,USD,,dnjournal,,com
cashlounge.com,4888,USD,,dnjournal,,com
pollnation.com,2725,USD,,dnjournal,,com
mybtf.com,4850,USD,,dnjournal,,com
textdeck.com,2725,USD,,dnjournal,,com
knowledgeengineering.com,4500,USD,,dnjournal,,com
nubly.com,2720,USD,,dnjournal,,com
northspin.com,4500,USD,,dnjournal,,com
irsforms.com,2700,USD,,dnjournal,,com
alpha-eps.com,4060,USD,,dnjournal,,com
companiestowatch.com,2500,USD,,dnjournal,,com
cjgibson.com,4000,USD,,dnjournal,,com
football-api.com,2500,USD,,dnjournal,,com
aqumen.com,3999,USD,,dnjournal,,com
saxgroup.com,2500,USD,,dnjournal,,com
sanoris.com,3995,USD,,dnjournal,,com
bradgate.com,2499,USD,,dnjournal,,com
co-create.com,3960,USD,,dnjournal,,com
origindna.com,2499,USD,,dnjournal,,com
24look.com,3902,USD,,dnjournal,,com
h2pipeline.com,2400,USD,,dnjournal,,com
smmzilla.com,3888,USD,,dnjournal,,com
planetgoodness.com,2395,USD,,dnjournal,,com
tokenstrategy.com,3888,USD,,dnjournal,,com
akvarist.com,2320,USD,,dnjournal,,com
fellis.com,3828,USD,,dnjournal,,com
rotos.com,2300,USD,,dnjournal,,com
lsi-group.com,3828,USD,,dnjournal,,com
knowledgeengineer.com,2288,USD,,dnjournal,,com
qeffect.com,3799,USD,,dnjournal,,com
gigcentral.com,2249,USD,,dnjournal,,com
ventrolla.com,3770,USD,,dnjournal,,com
couplelove.com,2197,USD,,dnjournal,,com
quantization.com,3600,USD,,dnjournal,,com
betterhomebuyer.com,2088,USD,,dnjournal,,com
mountainteam.com,3599,USD,,dnjournal,,com
sterlingwellness.com,2088,USD,,dnjournal,,com
c0deware.com,3500,USD,,dnjournal,,com
huig.com,2054,USD,,dnjournal,,com
plainai.com,3499,USD,,dnjournal,,com
palja.com,2000,USD,,dnjournal,,com
winnerus.com,3499,USD,,dnjournal,,com
studymethod.com,2000,USD,,dnjournal,,com
illuminant.com,9568,USD,,dnjournal,,com
ahoi.com,9001,USD,,dnjournal,,com
antico.com,7816,USD,,dnjournal,,com
lagoa.com,7805,USD,,dnjournal,,com
pricescan.com,4999,USD,,dnjournal,,com
indiantreegolf.com,2968,USD,,dnjournal,,com
aldamarestaurantbk.com,4901,USD,,dnjournal,,com
innocom.com,2888,USD,,dnjournal,,com
scas.com,4844,USD,,dnjournal,,com
yalco.com,2856,USD,,dnjournal,,com
stco.com,4600,USD,,dnjournal,,com
goldenhills.com,2840,USD,,dnjournal,,com
drplus.com,4559,USD,,dnjournal,,com
lvfiberfest.com,2808,USD,,dnjournal,,com
talesofasia.com,4367,USD,,dnjournal,,com
bitspeed.com,2724,USD,,dnjournal,,com
happyandharried.com,4300,USD,,dnjournal,,com
datain.com,2666,USD,,dnjournal,,com
sharda.com,4155,USD,,dnjournal,,com
fedjobs.com,2649,USD,,dnjournal,,com
usmaniarestaurant.com,4118,USD,,dnjournal,,com
summitproperty.com,2624,USD,,dnjournal,,com
alwaysopen.com,4111,USD,,dnjournal,,com
hibc.com,2606,USD,,dnjournal,,com
namc.com,4069,USD,,dnjournal,,com
avenuerestaurantandbar.com,2600,USD,,dnjournal,,com
tmvrestaurants.com,4068,USD,,dnjournal,,com
cadcom.com,2600,USD,,dnjournal,,com
observatoriodefinanzas.com,4033,USD,,dnjournal,,com
fpbet.com,2600,USD,,dnjournal,,com
getstuff.com,4011,USD,,dnjournal,,com
4gen.com,2549,USD,,dnjournal,,com
rbleckner.com,4000,USD,,dnjournal,,com
castlemarne.com,2520,USD,,dnjournal,,com
soupsong.com,3988,USD,,dnjournal,,com
posttimelounge.com,2505,USD,,dnjournal,,com
styr.com,3909,USD,,dnjournal,,com
dumpstervalues.com,2500,USD,,dnjournal,,com
kabala.com,3833,USD,,dnjournal,,com
solvian.com,2350,USD,,dnjournal,,com
tillsonburgtowncentre.com,3700,USD,,dnjournal,,com
countywideplan.com,2300,USD,,dnjournal,,com
yourwater.com,3700,USD,,dnjournal,,com
burger-nation.com,2288,USD,,dnjournal,,com
bioceuticals.com,3529,USD,,dnjournal,,com
oldtownweddingeventcenter.com,2268,USD,,dnjournal,,com
chezannsalon.com,3510,USD,,dnjournal,,com
countrysuites.com,2250,USD,,dnjournal,,com
lamesalounge.com,3500,USD,,dnjournal,,com
wellnesstoday.com,2250,USD,,dnjournal,,com
kantarbridge.com,3400,USD,,dnjournal,,com
florelle.com,2230,USD,,dnjournal,,com
montania.com,3379,USD,,dnjournal,,com
presoteaus.com,2155,USD,,dnjournal,,com
easymatch.com,3245,USD,,dnjournal,,com
horizonunknown.com,2152,USD,,dnjournal,,com
loyalisthouse.com,3235,USD,,dnjournal,,com
metlabheattreat.com,2150,USD,,dnjournal,,com
leanmanufacturing.com,3221,USD,,dnjournal,,com
learn2code.com,2102,USD,,dnjournal,,com
tigroup.com,3219,USD,,dnjournal,,com
advmicrogrid.com,2100,USD,,dnjournal,,com
iconconstruction.com,3205,USD,,dnjournal,,com
naplespizzabarnegat.com,2100,USD,,dnjournal,,com
zacapa.com,3205,USD,,dnjournal,,com
albaniannews.com,2051,USD,,dnjournal,,com
savinoshideaway.com,3200,USD,,dnjournal,,com
maricopeny.com,2050,USD,,dnjournal,,com
slomoparty.com,3200,USD,,dnjournal,,com
paythat.com,2050,USD,,dnjournal,,com
graffitislr.com,3105,USD,,dnjournal,,com
bltburger.com,2016,USD,,dnjournal,,com
cimicorp.com,3100,USD,,dnjournal,,com
lineus.com,2004,USD,,dnjournal,,com
digiperform.com,3100,USD,,dnjournal,,com
jdsa.com,2002,USD,,dnjournal,,com
goodbalance.com,3009,USD,,dnjournal,,com
eurway.com,2000,USD,,dnjournal,,com
eurus.com,9588,USD,,dnjournal,,com
specs.ai,85000,USD,,dnjournal,,ai
deepnode.ai,9995,USD,,dnjournal,,ai
servershop.de,9280,USD,,dnjournal,,de
cntr.ai,8890,USD,,dnjournal,,ai
parisorly.fr,3457,USD,,dnjournal,,fr
redwire.eu,6959,USD,,dnjournal,,eu
artconcept.fr,3422,USD,,dnjournal,,fr
aquacomet.de,6665,USD,,dnjournal,,de
collab.fr,3422,USD,,dnjournal,,fr
rnx.com.br,6380,USD,,dnjournal,,br
beever.de,3364,USD,,dnjournal,,de
elasten.cn,5800,USD,,dnjournal,,cn
bodyhub.de,3189,USD,,dnjournal,,de
hovione.cn,5800,USD,,dnjournal,,cn
stroopwafels.de,3189,USD,,dnjournal,,de
cntr.eu,5799,USD,,dnjournal,,eu
vendomatic.de,3189,USD,,dnjournal,,de
tubular.ai,5250,USD,,dnjournal,,ai
growthclub.de,3039,USD,,dnjournal,,de
amiable.fr,5219,USD,,dnjournal,,fr
algorithms.co,3000,USD,,dnjournal,,co
ekko.in,5000,USD,,dnjournal,,in
allpower.de,2900,USD,,dnjournal,,de
forward.in,5000,USD,,dnjournal,,in
autometa.de,2900,USD,,dnjournal,,de
mail.re,4872,USD,,dnjournal,,re
barabulles.fr,2900,USD,,dnjournal,,fr
diabesity.de,4639,USD,,dnjournal,,de
trade-x.de,2899,USD,,dnjournal,,de
adde.eu,4524,USD,,dnjournal,,eu
kronmeister.de,2784,USD,,dnjournal,,de
